"block","plot","transect","subtransect","location_m","date","litter_cm","duff_cm","fuel_cm"
"E2","E2:EG","E2:EG:S","E2:EG:S:2",27,"2017-07-07",0.5,0.5,2
"E2","E2:EG","E2:EG:S","E2:EG:S:3",3,"2017-07-07",1.5,0,1.5
"E2","E2:EG","E2:EG:S","E2:EG:S:3",7,"2017-07-07",1,1.5,1
"E2","E2:EG","E2:EG:S","E2:EG:S:3",13,"2017-07-07",1.5,0,1.5
"E2","E2:EG","E2:EG:S","E2:EG:S:3",17,"2017-07-07",2,0,2
"E2","E2:EG","E2:EG:S","E2:EG:S:3",23,"2017-07-07",1.5,1,1.5
"E2","E2:EG","E2:EG:S","E2:EG:S:3",27,"2017-07-07",2,1,2
"E2","E2:EH","E2:EH:M","E2:EH:M:1",3,"2017-07-06",2,0,2
"E2","E2:EH","E2:EH:M","E2:EH:M:1",7,"2017-07-06",1,1,1
"E2","E2:EH","E2:EH:M","E2:EH:M:1",13,"2017-07-06",0,0,4
"E2","E2:EH","E2:EH:M","E2:EH:M:1",17,"2017-07-06",2,1,2
"E2","E2:EH","E2:EH:M","E2:EH:M:1",23,"2017-07-06",3,0,3
"E2","E2:EH","E2:EH:M","E2:EH:M:1",27,"2017-07-06",2,0,2
"E2","E2:EH","E2:EH:M","E2:EH:M:2",3,"2017-07-06",2,0.5,2
"E2","E2:EH","E2:EH:M","E2:EH:M:2",7,"2017-07-06",1,0,1
"E2","E2:EH","E2:EH:M","E2:EH:M:2",13,"2017-07-06",0.5,0,0.5
"E2","E2:EH","E2:EH:M","E2:EH:M:2",17,"2017-07-06",0.5,0,0.5
"E2","E2:EH","E2:EH:M","E2:EH:M:2",23,"2017-07-06",1,0,1
"E2","E2:EH","E2:EH:M","E2:EH:M:2",27,"2017-07-06",2,0,2
"E2","E2:EH","E2:EH:M","E2:EH:M:3",3,"2017-07-06",0.5,0,2
"E2","E2:EH","E2:EH:M","E2:EH:M:3",7,"2017-07-06",1,0,1.5
"E2","E2:EH","E2:EH:M","E2:EH:M:3",13,"2017-07-06",0.5,0,1
"E2","E2:EH","E2:EH:M","E2:EH:M:3",17,"2017-07-06",1,0,2
"E2","E2:EH","E2:EH:M","E2:EH:M:3",23,"2017-07-06",1,0,1
"E2","E2:EH","E2:EH:M","E2:EH:M:3",27,"2017-07-06",0,0,0
"E2","E2:EH","E2:EH:N","E2:EH:N:1",3,"2017-07-06",0.5,0,0.5
"E2","E2:EH","E2:EH:N","E2:EH:N:1",7,"2017-07-06",1,0,1.5
"E2","E2:EH","E2:EH:N","E2:EH:N:1",13,"2017-07-06",1,0,1
"E2","E2:EH","E2:EH:N","E2:EH:N:1",17,"2017-07-06",0.5,0,0.5
"E2","E2:EH","E2:EH:N","E2:EH:N:1",23,"2017-07-06",0.5,0,0.5
"E2","E2:EH","E2:EH:N","E2:EH:N:1",27,"2017-07-06",1,0.5,1.5
"E2","E2:EH","E2:EH:N","E2:EH:N:2",3,"2017-07-06",1,0,1
"E2","E2:EH","E2:EH:N","E2:EH:N:2",7,"2017-07-06",0.5,0,1
"E2","E2:EH","E2:EH:N","E2:EH:N:2",13,"2017-07-06",0.5,0,0.5
"E2","E2:EH","E2:EH:N","E2:EH:N:2",17,"2017-07-06",0,0,0
"E2","E2:EH","E2:EH:N","E2:EH:N:2",23,"2017-07-06",0,0,0
"E2","E2:EH","E2:EH:N","E2:EH:N:2",27,"2017-07-06",1,0,4
"E2","E2:EH","E2:EH:N","E2:EH:N:3",3,"2017-07-06",0,0,0
"E2","E2:EH","E2:EH:N","E2:EH:N:3",7,"2017-07-06",1,0,1
"E2","E2:EH","E2:EH:N","E2:EH:N:3",13,"2017-07-06",1.5,0.5,1.5
"E2","E2:EH","E2:EH:N","E2:EH:N:3",17,"2017-07-06",0.5,0,0.5
"E2","E2:EH","E2:EH:N","E2:EH:N:3",23,"2017-07-06",0.5,0,0.5
"E2","E2:EH","E2:EH:N","E2:EH:N:3",27,"2017-07-06",0.5,0,0.5
"E2","E2:EH","E2:EH:S","E2:EH:S:1",3,"2017-07-06",2,0,2
"E2","E2:EH","E2:EH:S","E2:EH:S:1",7,"2017-07-06",1.5,1,1.5
"E2","E2:EH","E2:EH:S","E2:EH:S:1",13,"2017-07-06",1,0,15
"E2","E2:EH","E2:EH:S","E2:EH:S:1",17,"2017-07-06",0.5,0,5
"E2","E2:EH","E2:EH:S","E2:EH:S:1",23,"2017-07-06",1,0,1
"E2","E2:EH","E2:EH:S","E2:EH:S:1",27,"2017-07-06",2,0.5,2
"E2","E2:EH","E2:EH:S","E2:EH:S:2",3,"2017-07-06",0,0,0
"E2","E2:EH","E2:EH:S","E2:EH:S:2",7,"2017-07-06",1,2,1
"E2","E2:EH","E2:EH:S","E2:EH:S:2",13,"2017-07-06",0,0,5
"E2","E2:EH","E2:EH:S","E2:EH:S:2",17,"2017-07-06",0,0,0
"E2","E2:EH","E2:EH:S","E2:EH:S:2",23,"2017-07-06",0,0,3
"E2","E2:EH","E2:EH:S","E2:EH:S:2",27,"2017-07-06",2,0,2
"E2","E2:EH","E2:EH:S","E2:EH:S:3",3,"2017-07-06",1.5,0,1.5
"E2","E2:EH","E2:EH:S","E2:EH:S:3",7,"2017-07-06",1.5,0.5,1.5
"E2","E2:EH","E2:EH:S","E2:EH:S:3",13,"2017-07-06",1,1,1
"E2","E2:EH","E2:EH:S","E2:EH:S:3",17,"2017-07-06",1,0.5,10
"E2","E2:EH","E2:EH:S","E2:EH:S:3",23,"2017-07-06",0,0,7
"E2","E2:EH","E2:EH:S","E2:EH:S:3",27,"2017-07-06",0,0,0
"E2","E2:EN","E2:EN:N","E2:EN:N:1",3,"2017-07-06",1.5,1,3
"E2","E2:EN","E2:EN:N","E2:EN:N:1",7,"2017-07-06",0.5,0,1
"E2","E2:EN","E2:EN:N","E2:EN:N:1",13,"2017-07-06",2,0.5,2
"E2","E2:EN","E2:EN:N","E2:EN:N:1",17,"2017-07-06",3,0.5,4
"E2","E2:EN","E2:EN:N","E2:EN:N:1",23,"2017-07-06",1,0,1.5
"E2","E2:EN","E2:EN:N","E2:EN:N:1",27,"2017-07-06",2.5,1,3
"E2","E2:EN","E2:EN:N","E2:EN:N:2",3,"2017-07-06",0.5,0,0.5
"E2","E2:EN","E2:EN:N","E2:EN:N:2",7,"2017-07-06",1,0,1.5
"E2","E2:EN","E2:EN:N","E2:EN:N:2",13,"2017-07-06",0,0,0
"E2","E2:EN","E2:EN:N","E2:EN:N:2",17,"2017-07-06",2,1,4
"E2","E2:EN","E2:EN:N","E2:EN:N:2",23,"2017-07-06",1,0,1
"E2","E2:EN","E2:EN:N","E2:EN:N:2",27,"2017-07-06",0.5,0,0.5
"E2","E2:EN","E2:EN:N","E2:EN:N:3",3,"2017-07-06",0.5,0,0.5
"E2","E2:EN","E2:EN:N","E2:EN:N:3",7,"2017-07-06",1,0,1
"E2","E2:EN","E2:EN:N","E2:EN:N:3",13,"2017-07-06",2,0,2
"E2","E2:EN","E2:EN:N","E2:EN:N:3",17,"2017-07-06",2,0.5,3
"E2","E2:EN","E2:EN:N","E2:EN:N:3",23,"2017-07-06",1.5,0.5,1.5
"E2","E2:EN","E2:EN:N","E2:EN:N:3",27,"2017-07-06",0.5,0,0.5
"E2","E2:EN","E2:EN:M","E2:EN:M:1",3,"2017-07-06",1,2,1
"E2","E2:EN","E2:EN:M","E2:EN:M:1",7,"2017-07-06",3,0,3
"E2","E2:EN","E2:EN:M","E2:EN:M:1",13,"2017-07-06",1,0,1
"E2","E2:EN","E2:EN:M","E2:EN:M:1",17,"2017-07-06",1,0,1
"E2","E2:EN","E2:EN:M","E2:EN:M:1",23,"2017-07-06",0,0,0
"E2","E2:EN","E2:EN:M","E2:EN:M:1",27,"2017-07-06",1.5,0,1.5
"E2","E2:EN","E2:EN:M","E2:EN:M:2",3,"2017-07-06",1,1,1
"E2","E2:EN","E2:EN:M","E2:EN:M:2",7,"2017-07-06",2,0,2
"E2","E2:EN","E2:EN:M","E2:EN:M:2",13,"2017-07-06",2,1,2
"E2","E2:EN","E2:EN:M","E2:EN:M:2",17,"2017-07-06",1,0,1
"E2","E2:EN","E2:EN:M","E2:EN:M:2",23,"2017-07-06",2,1,2
"E2","E2:EN","E2:EN:M","E2:EN:M:2",27,"2017-07-06",0.5,0.5,0.5
"E2","E2:EN","E2:EN:M","E2:EN:M:3",3,"2017-07-06",0,0,0
"E2","E2:EN","E2:EN:M","E2:EN:M:3",7,"2017-07-06",0.5,0,0.5
"E2","E2:EN","E2:EN:M","E2:EN:M:3",13,"2017-07-06",0.5,0,0.5
"E2","E2:EN","E2:EN:M","E2:EN:M:3",17,"2017-07-06",0.5,0,0.5
"E2","E2:EN","E2:EN:M","E2:EN:M:3",23,"2017-07-06",1,2,1
"E2","E2:EN","E2:EN:M","E2:EN:M:3",27,"2017-07-06",1,0,2
"E2","E2:EN","E2:EN:S","E2:EN:S:1",3,"2017-07-06",0,0,0
"E2","E2:EN","E2:EN:S","E2:EN:S:1",7,"2017-07-06",0,0,7
"E2","E2:EN","E2:EN:S","E2:EN:S:1",13,"2017-07-06",1,0,1
"E2","E2:EN","E2:EN:S","E2:EN:S:1",17,"2017-07-06",2,0,2
"E2","E2:EN","E2:EN:S","E2:EN:S:1",23,"2017-07-06",1.5,0,1.5
"E2","E2:EN","E2:EN:S","E2:EN:S:1",27,"2017-07-06",0,0.5,0
"E2","E2:EN","E2:EN:S","E2:EN:S:2",3,"2017-07-06",1,0,1
"E2","E2:EN","E2:EN:S","E2:EN:S:2",7,"2017-07-06",0,0,0
"E2","E2:EN","E2:EN:S","E2:EN:S:2",13,"2017-07-06",2,1,2
"E2","E2:EN","E2:EN:S","E2:EN:S:2",17,"2017-07-06",2,0,2
"E2","E2:EN","E2:EN:S","E2:EN:S:2",23,"2017-07-06",3,0,3
"E2","E2:EN","E2:EN:S","E2:EN:S:2",27,"2017-07-06",2,0,2
"E2","E2:EN","E2:EN:S","E2:EN:S:3",3,"2017-07-06",1,1.5,1
"E2","E2:EN","E2:EN:S","E2:EN:S:3",7,"2017-07-06",1,0,1
"E2","E2:EN","E2:EN:S","E2:EN:S:3",13,"2017-07-06",1,0,1
"E2","E2:EN","E2:EN:S","E2:EN:S:3",17,"2017-07-06",1,0,1
"E2","E2:EN","E2:EN:S","E2:EN:S:3",23,"2017-07-06",0,0,0
"E2","E2:EN","E2:EN:S","E2:EN:S:3",27,"2017-07-06",1,0.5,1
"E3","E3:CG","E3:CG:M","E3:CG:M:1",3,"2017-07-18",1,0,1
"E3","E3:CG","E3:CG:M","E3:CG:M:1",7,"2017-07-18",1,0,1
"E3","E3:CG","E3:CG:M","E3:CG:M:1",13,"2017-07-18",0.5,0,0.5
"E3","E3:CG","E3:CG:M","E3:CG:M:1",17,"2017-07-18",0,0,0
"E3","E3:CG","E3:CG:M","E3:CG:M:1",23,"2017-07-18",0.5,0,0.5
"E3","E3:CG","E3:CG:M","E3:CG:M:1",27,"2017-07-18",1,0,1.5
"E3","E3:CG","E3:CG:M","E3:CG:M:2",3,"2017-07-18",0.5,0,0.5
"E3","E3:CG","E3:CG:M","E3:CG:M:2",7,"2017-07-18",0,0,0
"E3","E3:CG","E3:CG:M","E3:CG:M:2",13,"2017-07-18",1.5,0.5,1.5
"E3","E3:CG","E3:CG:M","E3:CG:M:2",17,"2017-07-18",1,0,1
"E3","E3:CG","E3:CG:M","E3:CG:M:2",23,"2017-07-18",1,0,2
"E3","E3:CG","E3:CG:M","E3:CG:M:2",27,"2017-07-18",0,0,1
"E3","E3:CG","E3:CG:M","E3:CG:M:3",3,"2017-07-18",1,3,4
"E3","E3:CG","E3:CG:M","E3:CG:M:3",7,"2017-07-18",1,1,1
"E3","E3:CG","E3:CG:M","E3:CG:M:3",13,"2017-07-18",1,0.5,1
"E3","E3:CG","E3:CG:M","E3:CG:M:3",17,"2017-07-18",0,0,0
"E3","E3:CG","E3:CG:M","E3:CG:M:3",23,"2017-07-18",3,0,3
"E3","E3:CG","E3:CG:M","E3:CG:M:3",27,"2017-07-18",1.5,0,1.5
"E3","E3:CG","E3:CG:N","E3:CG:N:1",3,"2017-07-18",2,1,2
"E3","E3:CG","E3:CG:N","E3:CG:N:1",7,"2017-07-18",0.5,1,1
"E3","E3:CG","E3:CG:N","E3:CG:N:1",13,"2017-07-18",2,1,2
"E3","E3:CG","E3:CG:N","E3:CG:N:1",17,"2017-07-18",1,1,1
"E3","E3:CG","E3:CG:N","E3:CG:N:1",23,"2017-07-18",2,1,3
"E3","E3:CG","E3:CG:N","E3:CG:N:1",27,"2017-07-18",0.5,0,0.5
"E3","E3:CG","E3:CG:N","E3:CG:N:2",3,"2017-07-18",1,0,3
"E3","E3:CG","E3:CG:N","E3:CG:N:2",7,"2017-07-18",1,1,1
"E3","E3:CG","E3:CG:N","E3:CG:N:2",13,"2017-07-18",0,2,0
"E3","E3:CG","E3:CG:N","E3:CG:N:2",17,"2017-07-18",1,0,1
"E3","E3:CG","E3:CG:N","E3:CG:N:2",23,"2017-07-18",2,0,2
"E3","E3:CG","E3:CG:N","E3:CG:N:2",27,"2017-07-18",1,0,1
"E3","E3:CG","E3:CG:N","E3:CG:N:3",3,"2017-07-18",1,0.5,1
"E3","E3:CG","E3:CG:N","E3:CG:N:3",7,"2017-07-18",3,1,4
"E3","E3:CG","E3:CG:N","E3:CG:N:3",13,"2017-07-18",1,0,1
"E3","E3:CG","E3:CG:N","E3:CG:N:3",17,"2017-07-18",1,1,1
"E3","E3:CG","E3:CG:N","E3:CG:N:3",23,"2017-07-18",0,0,0
"E3","E3:CG","E3:CG:N","E3:CG:N:3",27,"2017-07-18",0,0,0
"E3","E3:CG","E3:CG:S","E3:CG:S:1",3,"2017-07-18",0.5,0,0.5
"E3","E3:CG","E3:CG:S","E3:CG:S:1",7,"2017-07-18",0,0,0
"E3","E3:CG","E3:CG:S","E3:CG:S:1",13,"2017-07-18",0,0,1
"E3","E3:CG","E3:CG:S","E3:CG:S:1",17,"2017-07-18",0.5,0,0.5
"E3","E3:CG","E3:CG:S","E3:CG:S:1",23,"2017-07-18",0,0,0
"E3","E3:CG","E3:CG:S","E3:CG:S:1",27,"2017-07-18",1,0,1
"E3","E3:CG","E3:CG:S","E3:CG:S:2",3,"2017-07-18",2,0,2
"E3","E3:CG","E3:CG:S","E3:CG:S:2",7,"2017-07-18",1,0,1
"E3","E3:CG","E3:CG:S","E3:CG:S:2",13,"2017-07-18",3,0,3
"E3","E3:CG","E3:CG:S","E3:CG:S:2",17,"2017-07-18",3,0.5,3.5
"E3","E3:CG","E3:CG:S","E3:CG:S:2",23,"2017-07-18",0.5,0,0.5
"E3","E3:CG","E3:CG:S","E3:CG:S:2",27,"2017-07-18",1,0,1
"E3","E3:CG","E3:CG:S","E3:CG:S:3",3,"2017-07-18",0,0,0
"E3","E3:CG","E3:CG:S","E3:CG:S:3",7,"2017-07-18",1,0,1
"E3","E3:CG","E3:CG:S","E3:CG:S:3",13,"2017-07-18",0.5,0,0.5
"E3","E3:CG","E3:CG:S","E3:CG:S:3",17,"2017-07-18",1,0,1
"E3","E3:CG","E3:CG:S","E3:CG:S:3",23,"2017-07-18",2,0,2
"E3","E3:CG","E3:CG:S","E3:CG:S:3",27,"2017-07-18",0,0,1
"E3","E3:CH","E3:CH:M","E3:CH:M:1",3,"2017-07-19",1,1,2
"E3","E3:CH","E3:CH:M","E3:CH:M:1",7,"2017-07-19",0.5,0,0.5
"E3","E3:CH","E3:CH:M","E3:CH:M:1",13,"2017-07-19",0.5,0,0.5
"E3","E3:CH","E3:CH:M","E3:CH:M:1",17,"2017-07-19",1,0,1
"E3","E3:CH","E3:CH:M","E3:CH:M:1",23,"2017-07-19",0.5,0,1
"E3","E3:CH","E3:CH:M","E3:CH:M:1",27,"2017-07-19",2,0,2
"E3","E3:CH","E3:CH:M","E3:CH:M:2",3,"2017-07-19",0,1,0
"E3","E3:CH","E3:CH:M","E3:CH:M:2",7,"2017-07-19",2,0,2
"E3","E3:CH","E3:CH:M","E3:CH:M:2",13,"2017-07-19",1,0,1
"E3","E3:CH","E3:CH:M","E3:CH:M:2",17,"2017-07-19",1,0,1
"E3","E3:CH","E3:CH:M","E3:CH:M:2",23,"2017-07-19",1.5,0,1.5
"E3","E3:CH","E3:CH:M","E3:CH:M:2",27,"2017-07-19",1,0,1
"E3","E3:CH","E3:CH:M","E3:CH:M:3",3,"2017-07-19",1,0.5,1
"E3","E3:CH","E3:CH:M","E3:CH:M:3",7,"2017-07-19",0,0,0
"E3","E3:CH","E3:CH:M","E3:CH:M:3",13,"2017-07-19",0.5,0.5,1
"E3","E3:CH","E3:CH:M","E3:CH:M:3",17,"2017-07-19",0.5,0,1
"E3","E3:CH","E3:CH:M","E3:CH:M:3",23,"2017-07-19",0.5,0,0.5
"E3","E3:CH","E3:CH:M","E3:CH:M:3",27,"2017-07-19",0.5,0,0.5
"E3","E3:CH","E3:CH:N","E3:CH:N:1",3,"2017-07-19",1,0.5,2
"E3","E3:CH","E3:CH:N","E3:CH:N:1",7,"2017-07-19",0.5,0,1
"E3","E3:CH","E3:CH:N","E3:CH:N:1",13,"2017-07-19",1,0,3
"E3","E3:CH","E3:CH:N","E3:CH:N:1",17,"2017-07-19",0.5,0,0.5
"E3","E3:CH","E3:CH:N","E3:CH:N:1",23,"2017-07-19",0.5,0.5,2
"E3","E3:CH","E3:CH:N","E3:CH:N:1",27,"2017-07-19",1,0.5,1
"E3","E3:CH","E3:CH:N","E3:CH:N:2",3,"2017-07-19",0,0,0
"E3","E3:CH","E3:CH:N","E3:CH:N:2",7,"2017-07-19",1,0,1
"E3","E3:CH","E3:CH:N","E3:CH:N:2",13,"2017-07-19",1,0,1
"E3","E3:CH","E3:CH:N","E3:CH:N:2",17,"2017-07-19",1.5,0,1.5
"E3","E3:CH","E3:CH:N","E3:CH:N:2",23,"2017-07-19",0,0,0
"E3","E3:CH","E3:CH:N","E3:CH:N:2",27,"2017-07-19",1,0.5,1
"E3","E3:CH","E3:CH:N","E3:CH:N:3",3,"2017-07-19",0.5,0,0.5
"E3","E3:CH","E3:CH:N","E3:CH:N:3",7,"2017-07-19",0,0,0
"E3","E3:CH","E3:CH:N","E3:CH:N:3",13,"2017-07-19",0.5,0,1
"E3","E3:CH","E3:CH:N","E3:CH:N:3",17,"2017-07-19",2,0,2.5
"E3","E3:CH","E3:CH:N","E3:CH:N:3",23,"2017-07-19",1,0,1
"E3","E3:CH","E3:CH:N","E3:CH:N:3",27,"2017-07-19",1,0,2
"E3","E3:CH","E3:CH:S","E3:CH:S:1",3,"2017-07-19",0.5,0,2
"E3","E3:CH","E3:CH:S","E3:CH:S:1",7,"2017-07-19",5,2,7
"E3","E3:CH","E3:CH:S","E3:CH:S:1",13,"2017-07-19",2,0,2
"E3","E3:CH","E3:CH:S","E3:CH:S:1",17,"2017-07-19",1,0,2
"E3","E3:CH","E3:CH:S","E3:CH:S:1",23,"2017-07-19",1,0,1
"E3","E3:CH","E3:CH:S","E3:CH:S:1",27,"2017-07-19",1,0.5,1
"E3","E3:CH","E3:CH:S","E3:CH:S:2",3,"2017-07-19",1,2,1
"E3","E3:CH","E3:CH:S","E3:CH:S:2",7,"2017-07-19",0,0,0
"E3","E3:CH","E3:CH:S","E3:CH:S:2",13,"2017-07-19",1,0.5,1
"E3","E3:CH","E3:CH:S","E3:CH:S:2",17,"2017-07-19",1,0,1
"E3","E3:CH","E3:CH:S","E3:CH:S:2",23,"2017-07-19",0,0,0
"E3","E3:CH","E3:CH:S","E3:CH:S:2",27,"2017-07-19",0,0,0
"E3","E3:CH","E3:CH:S","E3:CH:S:3",3,"2017-07-19",0.5,0,1
"E3","E3:CH","E3:CH:S","E3:CH:S:3",7,"2017-07-19",0.5,0.5,0.5
"E3","E3:CH","E3:CH:S","E3:CH:S:3",13,"2017-07-19",1,0,7
"E3","E3:CH","E3:CH:S","E3:CH:S:3",17,"2017-07-19",0.5,0,0.5
"E3","E3:CH","E3:CH:S","E3:CH:S:3",23,"2017-07-19",1,0.5,1
"E3","E3:CH","E3:CH:S","E3:CH:S:3",27,"2017-07-19",0,0,0
"E3","E3:CN","E3:CN:M","E3:CN:M:1",3,"2017-07-18",2,0,2
"E3","E3:CN","E3:CN:M","E3:CN:M:1",7,"2017-07-18",3,0,4
"E3","E3:CN","E3:CN:M","E3:CN:M:1",13,"2017-07-18",2,0.5,2
"E3","E3:CN","E3:CN:M","E3:CN:M:1",17,"2017-07-18",1,0,1
"E3","E3:CN","E3:CN:M","E3:CN:M:1",23,"2017-07-18",0,0,0
"E3","E3:CN","E3:CN:M","E3:CN:M:1",27,"2017-07-18",0,0,0
"E3","E3:CN","E3:CN:M","E3:CN:M:2",3,"2017-07-18",1,0,1
"E3","E3:CN","E3:CN:M","E3:CN:M:2",7,"2017-07-18",1,1,1
"E3","E3:CN","E3:CN:M","E3:CN:M:2",13,"2017-07-18",2,0,2
"E3","E3:CN","E3:CN:M","E3:CN:M:2",17,"2017-07-18",1,0,1
"E3","E3:CN","E3:CN:M","E3:CN:M:2",23,"2017-07-18",2,0,2
"E3","E3:CN","E3:CN:M","E3:CN:M:2",27,"2017-07-18",0,0,0
"E3","E3:CN","E3:CN:M","E3:CN:M:3",3,"2017-07-18",1,0.5,1
"E3","E3:CN","E3:CN:M","E3:CN:M:3",7,"2017-07-18",1,0,1.5
"E3","E3:CN","E3:CN:M","E3:CN:M:3",13,"2017-07-18",1,0,1
"E3","E3:CN","E3:CN:M","E3:CN:M:3",17,"2017-07-18",0.5,0,0.5
"E3","E3:CN","E3:CN:M","E3:CN:M:3",23,"2017-07-18",1,0.5,3
"E3","E3:CN","E3:CN:M","E3:CN:M:3",27,"2017-07-18",1,0.5,1
"E3","E3:CN","E3:CN:N","E3:CN:N:1",3,"2017-07-18",2,0,2
"E3","E3:CN","E3:CN:N","E3:CN:N:1",7,"2017-07-18",1,0,1
"E3","E3:CN","E3:CN:N","E3:CN:N:1",13,"2017-07-18",2,0,2
"E3","E3:CN","E3:CN:N","E3:CN:N:1",17,"2017-07-18",2,2,2
"E3","E3:CN","E3:CN:N","E3:CN:N:1",23,"2017-07-18",1,0,1
"E3","E3:CN","E3:CN:N","E3:CN:N:1",27,"2017-07-18",1,0,1
"E3","E3:CN","E3:CN:N","E3:CN:N:2",3,"2017-07-18",2,0.5,2
"E3","E3:CN","E3:CN:N","E3:CN:N:2",7,"2017-07-18",2,0,4
"E3","E3:CN","E3:CN:N","E3:CN:N:2",13,"2017-07-18",1,0.5,1
"E3","E3:CN","E3:CN:N","E3:CN:N:2",17,"2017-07-18",0.5,0.5,1
"E3","E3:CN","E3:CN:N","E3:CN:N:2",23,"2017-07-18",1,0,1
"E3","E3:CN","E3:CN:N","E3:CN:N:2",27,"2017-07-18",1,0,1
"E3","E3:CN","E3:CN:N","E3:CN:N:3",3,"2017-07-18",0.5,0,0.5
"E3","E3:CN","E3:CN:N","E3:CN:N:3",7,"2017-07-18",1,0,1
"E3","E3:CN","E3:CN:N","E3:CN:N:3",13,"2017-07-18",0.5,0,0.5
"E3","E3:CN","E3:CN:N","E3:CN:N:3",17,"2017-07-18",0.5,0,0.5
"E3","E3:CN","E3:CN:N","E3:CN:N:3",23,"2017-07-18",0,0,1
"E3","E3:CN","E3:CN:N","E3:CN:N:3",27,"2017-07-18",1,1,1
"E3","E3:CN","E3:CN:S","E3:CN:S:1",3,"2007-07-18",1,1,1
"E3","E3:CN","E3:CN:S","E3:CN:S:1",7,"2007-07-18",1,0,1
"E3","E3:CN","E3:CN:S","E3:CN:S:1",13,"2007-07-18",2,0,2
"E3","E3:CN","E3:CN:S","E3:CN:S:1",17,"2007-07-18",1,0,1
"E3","E3:CN","E3:CN:S","E3:CN:S:1",23,"2007-07-18",2,0,2
"E3","E3:CN","E3:CN:S","E3:CN:S:1",27,"2007-07-18",2.5,0,2.5
"E3","E3:CN","E3:CN:S","E3:CN:S:2",3,"2007-07-18",4,0,4
"E3","E3:CN","E3:CN:S","E3:CN:S:2",7,"2007-07-18",10,1,12
"E3","E3:CN","E3:CN:S","E3:CN:S:2",13,"2007-07-18",4,0,4
