"block","plot","transect","subtransect","location_m","date","litter_cm","duff_cm","fuel_cm"
"E3","E3:CN","E3:CN:S","E3:CN:S:2",17,"2007-07-18",6,0.5,6
"E3","E3:CN","E3:CN:S","E3:CN:S:2",23,"2007-07-18",3,0,4
"E3","E3:CN","E3:CN:S","E3:CN:S:2",27,"2007-07-18",3,0,3
"E3","E3:CN","E3:CN:S","E3:CN:S:3",3,"2007-07-18",1,2,1
"E3","E3:CN","E3:CN:S","E3:CN:S:3",7,"2007-07-18",1,0,1
"E3","E3:CN","E3:CN:S","E3:CN:S:3",13,"2007-07-18",1,0,1
"E3","E3:CN","E3:CN:S","E3:CN:S:3",17,"2007-07-18",0,0,6
"E3","E3:CN","E3:CN:S","E3:CN:S:3",23,"2007-07-18",1,0,4
"E3","E3:CN","E3:CN:S","E3:CN:S:3",27,"2007-07-18",3,0,3
"E3","E3:EG","E3:EG:M","E3:EG:M:1",3,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:M","E3:EG:M:1",7,"2017-07-19",1,0,1
"E3","E3:EG","E3:EG:M","E3:EG:M:1",13,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:M","E3:EG:M:1",17,"2017-07-19",1,0,1
"E3","E3:EG","E3:EG:M","E3:EG:M:1",23,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:M","E3:EG:M:1",27,"2017-07-19",2,0,2
"E3","E3:EG","E3:EG:M","E3:EG:M:2",3,"2017-07-19",1,0,1
"E3","E3:EG","E3:EG:M","E3:EG:M:2",7,"2017-07-19",1,0,1
"E3","E3:EG","E3:EG:M","E3:EG:M:2",13,"2017-07-19",1,0,1
"E3","E3:EG","E3:EG:M","E3:EG:M:2",17,"2017-07-19",0.5,0,0.5
"E3","E3:EG","E3:EG:M","E3:EG:M:2",23,"2017-07-19",1,0,1
"E3","E3:EG","E3:EG:M","E3:EG:M:2",27,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:M","E3:EG:M:3",3,"2017-07-19",1,0.5,1
"E3","E3:EG","E3:EG:M","E3:EG:M:3",7,"2017-07-19",0.5,0,0.5
"E3","E3:EG","E3:EG:M","E3:EG:M:3",13,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:M","E3:EG:M:3",17,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:M","E3:EG:M:3",23,"2017-07-19",1,0,1
"E3","E3:EG","E3:EG:M","E3:EG:M:3",27,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:N","E3:EG:N:1",3,"2017-07-19",1,0.5,1
"E3","E3:EG","E3:EG:N","E3:EG:N:1",7,"2017-07-19",0.5,0,0.5
"E3","E3:EG","E3:EG:N","E3:EG:N:1",13,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:N","E3:EG:N:1",17,"2017-07-19",1,0,1
"E3","E3:EG","E3:EG:N","E3:EG:N:1",23,"2017-07-19",0.5,0.5,1
"E3","E3:EG","E3:EG:N","E3:EG:N:1",27,"2017-07-19",1,0,1.5
"E3","E3:EG","E3:EG:N","E3:EG:N:2",3,"2017-07-19",2,1,2
"E3","E3:EG","E3:EG:N","E3:EG:N:2",7,"2017-07-19",3,1,3
"E3","E3:EG","E3:EG:N","E3:EG:N:2",13,"2017-07-19",1,0,1
"E3","E3:EG","E3:EG:N","E3:EG:N:2",17,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:N","E3:EG:N:2",23,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:N","E3:EG:N:2",27,"2017-07-19",0.5,0,0.5
"E3","E3:EG","E3:EG:N","E3:EG:N:3",3,"2017-07-19",0.5,0,1
"E3","E3:EG","E3:EG:N","E3:EG:N:3",7,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:N","E3:EG:N:3",13,"2017-07-19",0.5,0,0.5
"E3","E3:EG","E3:EG:N","E3:EG:N:3",17,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:N","E3:EG:N:3",23,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:N","E3:EG:N:3",27,"2017-07-19",0,0,0
"E3","E3:EG","E3:EG:S","E3:EG:S:1",3,"2017-07-17",0,0,0
"E3","E3:EG","E3:EG:S","E3:EG:S:1",7,"2017-07-17",0,0,0
"E3","E3:EG","E3:EG:S","E3:EG:S:1",13,"2017-07-17",0.5,0,0.5
"E3","E3:EG","E3:EG:S","E3:EG:S:1",17,"2017-07-17",1,0,1
"E3","E3:EG","E3:EG:S","E3:EG:S:1",23,"2017-07-17",1,0,1
"E3","E3:EG","E3:EG:S","E3:EG:S:1",27,"2017-07-17",2,0,2
"E3","E3:EG","E3:EG:S","E3:EG:S:2",3,"2017-07-17",0.5,0,0.5
"E3","E3:EG","E3:EG:S","E3:EG:S:2",7,"2017-07-17",1,0,1
"E3","E3:EG","E3:EG:S","E3:EG:S:2",13,"2017-07-17",0.5,0,1
"E3","E3:EG","E3:EG:S","E3:EG:S:2",17,"2017-07-17",2,1,5
"E3","E3:EG","E3:EG:S","E3:EG:S:2",23,"2017-07-17",0.5,0,1
"E3","E3:EG","E3:EG:S","E3:EG:S:2",27,"2017-07-17",2,0,2
"E3","E3:EG","E3:EG:S","E3:EG:S:3",3,"2017-07-17",0,0,0
"E3","E3:EG","E3:EG:S","E3:EG:S:3",7,"2017-07-17",2,0,2
"E3","E3:EG","E3:EG:S","E3:EG:S:3",13,"2017-07-17",2,1,5
"E3","E3:EG","E3:EG:S","E3:EG:S:3",17,"2017-07-17",2,1,2
"E3","E3:EG","E3:EG:S","E3:EG:S:3",23,"2017-07-17",3,0,3
"E3","E3:EG","E3:EG:S","E3:EG:S:3",27,"2017-07-17",5,0,5
"E3","E3:EH","E3:EH:M","E3:EH:M:1",3,"2017-07-18",2,0,2
"E3","E3:EH","E3:EH:M","E3:EH:M:1",7,"2017-07-18",0.5,0,3
"E3","E3:EH","E3:EH:M","E3:EH:M:1",13,"2017-07-18",2,0,3
"E3","E3:EH","E3:EH:M","E3:EH:M:1",17,"2017-07-18",1,0,2
"E3","E3:EH","E3:EH:M","E3:EH:M:1",23,"2017-07-18",2,0,2
"E3","E3:EH","E3:EH:M","E3:EH:M:1",27,"2017-07-18",3,0,3
"E3","E3:EH","E3:EH:M","E3:EH:M:2",3,"2017-07-18",2,0,2
"E3","E3:EH","E3:EH:M","E3:EH:M:2",7,"2017-07-18",0.5,0,0.5
"E3","E3:EH","E3:EH:M","E3:EH:M:2",13,"2017-07-18",0.5,0,0.5
"E3","E3:EH","E3:EH:M","E3:EH:M:2",17,"2017-07-18",0.5,0,0.5
"E3","E3:EH","E3:EH:M","E3:EH:M:2",23,"2017-07-18",1.5,0,1.5
"E3","E3:EH","E3:EH:M","E3:EH:M:2",27,"2017-07-18",0.5,0,0.5
"E3","E3:EH","E3:EH:M","E3:EH:M:3",3,"2017-07-18",1,0,1
"E3","E3:EH","E3:EH:M","E3:EH:M:3",7,"2017-07-18",2,0,2
"E3","E3:EH","E3:EH:M","E3:EH:M:3",13,"2017-07-18",2,0.5,3
"E3","E3:EH","E3:EH:M","E3:EH:M:3",17,"2017-07-18",2.5,0.5,3
"E3","E3:EH","E3:EH:M","E3:EH:M:3",23,"2017-07-18",2,0,2
"E3","E3:EH","E3:EH:M","E3:EH:M:3",27,"2017-07-18",1,0,1
"E3","E3:EH","E3:EH:N","E3:EH:N:1",3,"2017-07-18",1,0,1
"E3","E3:EH","E3:EH:N","E3:EH:N:1",7,"2017-07-18",1,0,1.5
"E3","E3:EH","E3:EH:N","E3:EH:N:1",13,"2017-07-18",1,0,1
"E3","E3:EH","E3:EH:N","E3:EH:N:1",17,"2017-07-18",1,0,1.5
"E3","E3:EH","E3:EH:N","E3:EH:N:1",23,"2017-07-18",0.5,0,0.5
"E3","E3:EH","E3:EH:N","E3:EH:N:1",27,"2017-07-18",0,0,0
"E3","E3:EH","E3:EH:N","E3:EH:N:2",3,"2017-07-18",1,1,1
"E3","E3:EH","E3:EH:N","E3:EH:N:2",7,"2017-07-18",1,0,1
"E3","E3:EH","E3:EH:N","E3:EH:N:2",13,"2017-07-18",1,1,1
"E3","E3:EH","E3:EH:N","E3:EH:N:2",17,"2017-07-18",1,0,1
"E3","E3:EH","E3:EH:N","E3:EH:N:2",23,"2017-07-18",1,0.5,1
"E3","E3:EH","E3:EH:N","E3:EH:N:2",27,"2017-07-18",1,0,2
"E3","E3:EH","E3:EH:N","E3:EH:N:3",3,"2017-07-18",1,0,1
"E3","E3:EH","E3:EH:N","E3:EH:N:3",7,"2017-07-18",2,0,2
"E3","E3:EH","E3:EH:N","E3:EH:N:3",13,"2017-07-18",0.5,0,0.5
"E3","E3:EH","E3:EH:N","E3:EH:N:3",17,"2017-07-18",0.5,0,0.5
"E3","E3:EH","E3:EH:N","E3:EH:N:3",23,"2017-07-18",0,0,0
"E3","E3:EH","E3:EH:N","E3:EH:N:3",27,"2017-07-18",0,0,0
"E3","E3:EH","E3:EH:S","E3:EH:S:1",3,"2017-07-18",0.5,0,0.5
"E3","E3:EH","E3:EH:S","E3:EH:S:1",7,"2017-07-18",2,1,2
"E3","E3:EH","E3:EH:S","E3:EH:S:1",13,"2017-07-18",1,1,2
"E3","E3:EH","E3:EH:S","E3:EH:S:1",17,"2017-07-18",2,1,3
"E3","E3:EH","E3:EH:S","E3:EH:S:1",23,"2017-07-18",1,0,1
"E3","E3:EH","E3:EH:S","E3:EH:S:1",27,"2017-07-18",3,1,4
"E3","E3:EH","E3:EH:S","E3:EH:S:2",3,"2017-07-18",1,0,1
"E3","E3:EH","E3:EH:S","E3:EH:S:2",7,"2017-07-18",2,1,3
"E3","E3:EH","E3:EH:S","E3:EH:S:2",13,"2017-07-18",0.5,0.5,1
"E3","E3:EH","E3:EH:S","E3:EH:S:2",17,"2017-07-18",1,1,1
"E3","E3:EH","E3:EH:S","E3:EH:S:2",23,"2017-07-18",0.5,0,0.5
"E3","E3:EH","E3:EH:S","E3:EH:S:2",27,"2017-07-18",2,1,2
"E3","E3:EH","E3:EH:S","E3:EH:S:3",3,"2017-07-18",2,2,2
"E3","E3:EH","E3:EH:S","E3:EH:S:3",7,"2017-07-18",1,0,1
"E3","E3:EH","E3:EH:S","E3:EH:S:3",13,"2017-07-18",1.5,0,1.5
"E3","E3:EH","E3:EH:S","E3:EH:S:3",17,"2017-07-18",1,0,1
"E3","E3:EH","E3:EH:S","E3:EH:S:3",23,"2017-07-18",2,0,2
"E3","E3:EH","E3:EH:S","E3:EH:S:3",27,"2017-07-18",0,0,0
"E3","E3:EN","E3:EN:M","E3:EN:M:1",3,"2017-07-19",1,0,2
"E3","E3:EN","E3:EN:M","E3:EN:M:1",7,"2017-07-19",1.5,0,2
"E3","E3:EN","E3:EN:M","E3:EN:M:1",13,"2017-07-19",1,1,2
"E3","E3:EN","E3:EN:M","E3:EN:M:1",17,"2017-07-19",0,0,0
"E3","E3:EN","E3:EN:M","E3:EN:M:1",23,"2017-07-19",0,0,0
"E3","E3:EN","E3:EN:M","E3:EN:M:1",27,"2017-07-19",1,0,1
"E3","E3:EN","E3:EN:M","E3:EN:M:2",3,"2017-07-19",1,0,1
"E3","E3:EN","E3:EN:M","E3:EN:M:2",7,"2017-07-19",0.5,0,0.5
"E3","E3:EN","E3:EN:M","E3:EN:M:2",13,"2017-07-19",1,0,1
"E3","E3:EN","E3:EN:M","E3:EN:M:2",17,"2017-07-19",1,0,1
"E3","E3:EN","E3:EN:M","E3:EN:M:2",23,"2017-07-19",1,1,1
"E3","E3:EN","E3:EN:M","E3:EN:M:2",27,"2017-07-19",0,0,0
"E3","E3:EN","E3:EN:M","E3:EN:M:3",3,"2017-07-19",0,0,1
"E3","E3:EN","E3:EN:M","E3:EN:M:3",7,"2017-07-19",1,0,2
"E3","E3:EN","E3:EN:M","E3:EN:M:3",13,"2017-07-19",0.5,0,0.5
"E3","E3:EN","E3:EN:M","E3:EN:M:3",17,"2017-07-19",2,1,2
"E3","E3:EN","E3:EN:M","E3:EN:M:3",23,"2017-07-19",2,0,2
"E3","E3:EN","E3:EN:M","E3:EN:M:3",27,"2017-07-19",0.5,0,0.5
"E3","E3:EN","E3:EN:N","E3:EN:N:1",3,"2017-07-19",2,1,2
"E3","E3:EN","E3:EN:N","E3:EN:N:1",7,"2017-07-19",2,2,2
"E3","E3:EN","E3:EN:N","E3:EN:N:1",13,"2017-07-19",2,2,2
"E3","E3:EN","E3:EN:N","E3:EN:N:1",17,"2017-07-19",1,0,1
"E3","E3:EN","E3:EN:N","E3:EN:N:1",23,"2017-07-19",1,0,1
"E3","E3:EN","E3:EN:N","E3:EN:N:1",27,"2017-07-19",1,1,1
"E3","E3:EN","E3:EN:N","E3:EN:N:2",3,"2017-07-19",0.5,0,1
"E3","E3:EN","E3:EN:N","E3:EN:N:2",7,"2017-07-19",0,0,0
"E3","E3:EN","E3:EN:N","E3:EN:N:2",13,"2017-07-19",0.5,0,0.5
"E3","E3:EN","E3:EN:N","E3:EN:N:2",17,"2017-07-19",0.5,0,0.5
"E3","E3:EN","E3:EN:N","E3:EN:N:2",23,"2017-07-19",1,0,1.5
"E3","E3:EN","E3:EN:N","E3:EN:N:2",27,"2017-07-19",0.5,0,0.5
"E3","E3:EN","E3:EN:N","E3:EN:N:3",3,"2017-07-19",1.5,0,1.5
"E3","E3:EN","E3:EN:N","E3:EN:N:3",7,"2017-07-19",1,0,1
"E3","E3:EN","E3:EN:N","E3:EN:N:3",13,"2017-07-19",0.5,0,0.5
"E3","E3:EN","E3:EN:N","E3:EN:N:3",17,"2017-07-19",0,0,0
"E3","E3:EN","E3:EN:N","E3:EN:N:3",23,"2017-07-19",1,2,1
"E3","E3:EN","E3:EN:N","E3:EN:N:3",27,"2017-07-19",0.5,0,0.5
"E3","E3:EN","E3:EN:S","E3:EN:S:1",3,"2017-07-19",1,0,1
"E3","E3:EN","E3:EN:S","E3:EN:S:1",7,"2017-07-19",3,1,8
"E3","E3:EN","E3:EN:S","E3:EN:S:1",13,"2017-07-19",1,1,2
"E3","E3:EN","E3:EN:S","E3:EN:S:1",17,"2017-07-19",2,1,2
"E3","E3:EN","E3:EN:S","E3:EN:S:1",23,"2017-07-19",0.5,1,2
"E3","E3:EN","E3:EN:S","E3:EN:S:1",27,"2017-07-19",1,0.5,3
"E3","E3:EN","E3:EN:S","E3:EN:S:2",3,"2017-07-19",0.5,1.5,0.5
"E3","E3:EN","E3:EN:S","E3:EN:S:2",7,"2017-07-19",2,0,2
"E3","E3:EN","E3:EN:S","E3:EN:S:2",13,"2017-07-19",0,2,0
"E3","E3:EN","E3:EN:S","E3:EN:S:2",17,"2017-07-19",1,0,1
"E3","E3:EN","E3:EN:S","E3:EN:S:2",23,"2017-07-19",0,0,0
"E3","E3:EN","E3:EN:S","E3:EN:S:2",27,"2017-07-19",2,0,2
"E3","E3:EN","E3:EN:S","E3:EN:S:3",3,"2017-07-19",0.5,0.5,4
"E3","E3:EN","E3:EN:S","E3:EN:S:3",7,"2017-07-19",1,0,1
"E3","E3:EN","E3:EN:S","E3:EN:S:3",13,"2017-07-19",1,0,1
"E3","E3:EN","E3:EN:S","E3:EN:S:3",17,"2017-07-19",1,0.5,1
"E3","E3:EN","E3:EN:S","E3:EN:S:3",23,"2017-07-19",0.5,0.5,2
"E3","E3:EN","E3:EN:S","E3:EN:S:3",27,"2017-07-19",2,0,3
"E4","E4:CG","E4:CG:M","E4:CG:M:1",3,"2018-05-30",3,4,3
"E4","E4:CG","E4:CG:M","E4:CG:M:1",7,"2018-05-30",0,4,2
"E4","E4:CG","E4:CG:M","E4:CG:M:1",13,"2018-05-30",1,0,49
"E4","E4:CG","E4:CG:M","E4:CG:M:1",17,"2018-05-30",3,2,20
"E4","E4:CG","E4:CG:M","E4:CG:M:1",23,"2018-05-30",1,0,2
"E4","E4:CG","E4:CG:M","E4:CG:M:1",27,"2018-05-30",2,2,2
"E4","E4:CG","E4:CG:M","E4:CG:M:2",3,"2018-05-30",1,0,1
"E4","E4:CG","E4:CG:M","E4:CG:M:2",7,"2018-05-30",0,2,0
"E4","E4:CG","E4:CG:M","E4:CG:M:2",13,"2018-05-30",1,1,1
"E4","E4:CG","E4:CG:M","E4:CG:M:2",17,"2018-05-30",3,2,0
"E4","E4:CG","E4:CG:M","E4:CG:M:2",23,"2018-05-30",0,0,0
"E4","E4:CG","E4:CG:M","E4:CG:M:2",27,"2018-05-30",0,0,0
"E4","E4:CG","E4:CG:M","E4:CG:M:3",3,"2018-05-30",1,2,1
"E4","E4:CG","E4:CG:M","E4:CG:M:3",7,"2018-05-30",1,0,1
"E4","E4:CG","E4:CG:M","E4:CG:M:3",13,"2018-05-30",0,0,0
"E4","E4:CG","E4:CG:M","E4:CG:M:3",17,"2018-05-30",0,0,0
"E4","E4:CG","E4:CG:M","E4:CG:M:3",23,"2018-05-30",1,1,4
"E4","E4:CG","E4:CG:M","E4:CG:M:3",27,"2018-05-30",3,4,3
"E4","E4:CG","E4:CG:N","E4:CG:N:1",3,"2018-05-30",0,0,0
"E4","E4:CG","E4:CG:N","E4:CG:N:1",7,"2018-05-30",2,0,45
"E4","E4:CG","E4:CG:N","E4:CG:N:1",13,"2018-05-30",2,2,23
"E4","E4:CG","E4:CG:N","E4:CG:N:1",17,"2018-05-30",0,0,0
"E4","E4:CG","E4:CG:N","E4:CG:N:1",23,"2018-05-30",0,0,0
"E4","E4:CG","E4:CG:N","E4:CG:N:1",27,"2018-05-30",0,0,0
"E4","E4:CG","E4:CG:N","E4:CG:N:2",3,"2018-05-30",1,3,1
"E4","E4:CG","E4:CG:N","E4:CG:N:2",7,"2018-05-30",0,5,0
"E4","E4:CG","E4:CG:N","E4:CG:N:2",13,"2018-05-30",0,1,1
"E4","E4:CG","E4:CG:N","E4:CG:N:2",17,"2018-05-30",1,0,1
"E4","E4:CG","E4:CG:N","E4:CG:N:2",23,"2018-05-30",4,3,12
"E4","E4:CG","E4:CG:N","E4:CG:N:2",27,"2018-05-30",1,0,1
"E4","E4:CG","E4:CG:N","E4:CG:N:3",3,"2018-05-30",1,0,3
"E4","E4:CG","E4:CG:N","E4:CG:N:3",7,"2018-05-30",1,0,1
"E4","E4:CG","E4:CG:N","E4:CG:N:3",13,"2018-05-30",2,0,11
"E4","E4:CG","E4:CG:N","E4:CG:N:3",17,"2018-05-30",2,0,2
"E4","E4:CG","E4:CG:N","E4:CG:N:3",23,"2018-05-30",0,0,0
"E4","E4:CG","E4:CG:N","E4:CG:N:3",27,"2018-05-30",1,0,17
"E4","E4:CG","E4:CG:S","E4:CG:S:1",3,"2018-08-30",4,6,30
"E4","E4:CG","E4:CG:S","E4:CG:S:1",7,"2018-08-30",1,0,4
"E4","E4:CG","E4:CG:S","E4:CG:S:1",13,"2018-08-30",2,2,2
"E4","E4:CG","E4:CG:S","E4:CG:S:1",17,"2018-08-30",4,8,10
"E4","E4:CG","E4:CG:S","E4:CG:S:1",23,"2018-08-30",0,0,0
"E4","E4:CG","E4:CG:S","E4:CG:S:1",27,"2018-08-30",0,0,1
"E4","E4:CG","E4:CG:S","E4:CG:S:2",3,"2018-08-30",1,0,1
"E4","E4:CG","E4:CG:S","E4:CG:S:2",7,"2018-08-30",0,0,0
"E4","E4:CG","E4:CG:S","E4:CG:S:2",13,"2018-08-30",2,0,55
"E4","E4:CG","E4:CG:S","E4:CG:S:2",17,"2018-08-30",5,1,78
"E4","E4:CG","E4:CG:S","E4:CG:S:2",23,"2018-08-30",1,0,24
"E4","E4:CG","E4:CG:S","E4:CG:S:2",27,"2018-08-30",1,0,49
"E4","E4:CG","E4:CG:S","E4:CG:S:3",3,"2018-08-30",0,2,1
"E4","E4:CG","E4:CG:S","E4:CG:S:3",7,"2018-08-30",0,2,0
"E4","E4:CG","E4:CG:S","E4:CG:S:3",13,"2018-08-30",0,0,0
"E4","E4:CG","E4:CG:S","E4:CG:S:3",17,"2018-08-30",0,0,0
"E4","E4:CG","E4:CG:S","E4:CG:S:3",23,"2018-08-30",0,0,6
"E4","E4:CG","E4:CG:S","E4:CG:S:3",27,"2018-08-30",4,2,8
"E4","E4:CH","E4:CH:M","E4:CH:M:1",3,"2018-05-29",1,2,1
"E4","E4:CH","E4:CH:M","E4:CH:M:1",7,"2018-05-29",2,4,2
"E4","E4:CH","E4:CH:M","E4:CH:M:1",13,"2018-05-29",0,0,0
"E4","E4:CH","E4:CH:M","E4:CH:M:1",17,"2018-05-29",2,2,24
"E4","E4:CH","E4:CH:M","E4:CH:M:1",23,"2018-05-29",2,1,10
"E4","E4:CH","E4:CH:M","E4:CH:M:1",27,"2018-05-29",4,8,10
"E4","E4:CH","E4:CH:M","E4:CH:M:2",3,"2018-05-29",1,0,7
"E4","E4:CH","E4:CH:M","E4:CH:M:2",7,"2018-05-29",1,0,25
"E4","E4:CH","E4:CH:M","E4:CH:M:2",13,"2018-05-29",1,1,6
"E4","E4:CH","E4:CH:M","E4:CH:M:2",17,"2018-05-29",0,0,0
"E4","E4:CH","E4:CH:M","E4:CH:M:2",23,"2018-05-29",0,0,0
"E4","E4:CH","E4:CH:M","E4:CH:M:2",27,"2018-05-29",1,0,1
"E4","E4:CH","E4:CH:M","E4:CH:M:3",3,"2018-05-29",3,2,3
"E4","E4:CH","E4:CH:M","E4:CH:M:3",7,"2018-05-29",1,1,1
"E4","E4:CH","E4:CH:M","E4:CH:M:3",13,"2018-05-29",1,0,2
"E4","E4:CH","E4:CH:M","E4:CH:M:3",17,"2018-05-29",0,0,0
"E4","E4:CH","E4:CH:M","E4:CH:M:3",23,"2018-05-29",1,0,3
"E4","E4:CH","E4:CH:M","E4:CH:M:3",27,"2018-05-29",0,0,0
"E4","E4:CH","E4:CH:N","E4:CH:N:1",3,"2018-05-29",1,1,1
"E4","E4:CH","E4:CH:N","E4:CH:N:1",7,"2018-05-29",0,0,0
"E4","E4:CH","E4:CH:N","E4:CH:N:1",13,"2018-05-29",2,1,32
"E4","E4:CH","E4:CH:N","E4:CH:N:1",17,"2018-05-29",4,2,6
"E4","E4:CH","E4:CH:N","E4:CH:N:1",23,"2018-05-29",3,5,3
"E4","E4:CH","E4:CH:N","E4:CH:N:1",27,"2018-05-29",1,1,1
"E4","E4:CH","E4:CH:N","E4:CH:N:2",3,"2018-05-29",1,0,1
"E4","E4:CH","E4:CH:N","E4:CH:N:2",7,"2018-05-29",0,0,0
"E4","E4:CH","E4:CH:N","E4:CH:N:2",13,"2018-05-29",2,2,2
"E4","E4:CH","E4:CH:N","E4:CH:N:2",17,"2018-05-29",0,3,0
"E4","E4:CH","E4:CH:N","E4:CH:N:2",23,"2018-05-29",0,0,0
"E4","E4:CH","E4:CH:N","E4:CH:N:2",27,"2018-05-29",0,0,5
"E4","E4:CH","E4:CH:N","E4:CH:N:3",3,"2018-05-29",1,0,1
"E4","E4:CH","E4:CH:N","E4:CH:N:3",7,"2018-05-29",1,1,1
"E4","E4:CH","E4:CH:N","E4:CH:N:3",13,"2018-05-29",2,3,80
"E4","E4:CH","E4:CH:N","E4:CH:N:3",17,"2018-05-29",2,0,3
"E4","E4:CH","E4:CH:N","E4:CH:N:3",23,"2018-05-29",3,1,3
"E4","E4:CH","E4:CH:N","E4:CH:N:3",27,"2018-05-29",3,2,3
"E4","E4:CH","E4:CH:S","E4:CH:S:1",3,"2018-05-29",0,0,13
"E4","E4:CH","E4:CH:S","E4:CH:S:1",7,"2018-05-29",0,0,0
"E4","E4:CH","E4:CH:S","E4:CH:S:1",13,"2018-05-29",1,0,3
"E4","E4:CH","E4:CH:S","E4:CH:S:1",17,"2018-05-29",2,1,14
"E4","E4:CH","E4:CH:S","E4:CH:S:1",23,"2018-05-29",1,0,0
"E4","E4:CH","E4:CH:S","E4:CH:S:1",27,"2018-05-29",1,0,44
"E4","E4:CH","E4:CH:S","E4:CH:S:2",3,"2018-05-29",1,0,2
"E4","E4:CH","E4:CH:S","E4:CH:S:2",7,"2018-05-29",1,0,4
"E4","E4:CH","E4:CH:S","E4:CH:S:2",13,"2018-05-29",3,3,3
"E4","E4:CH","E4:CH:S","E4:CH:S:2",17,"2018-05-29",1,2,70
