"block","plot","transect","subtransect","location_m","date","litter_cm","duff_cm","fuel_cm"
"E4","E4:CH","E4:CH:S","E4:CH:S:2",23,"2018-05-29",0,1,7
"E4","E4:CH","E4:CH:S","E4:CH:S:2",27,"2018-05-29",1,0,2
"E4","E4:CH","E4:CH:S","E4:CH:S:3",3,"2018-05-29",0,0,0
"E4","E4:CH","E4:CH:S","E4:CH:S:3",7,"2018-05-29",1,0,18
"E4","E4:CH","E4:CH:S","E4:CH:S:3",13,"2018-05-29",0,0,16
"E4","E4:CH","E4:CH:S","E4:CH:S:3",17,"2018-05-29",1,0,95
"E4","E4:CH","E4:CH:S","E4:CH:S:3",23,"2018-05-29",0,0,0
"E4","E4:CH","E4:CH:S","E4:CH:S:3",27,"2018-05-29",1,0,105
"E4","E4:CN","E4:CN:M","E4:CN:M:1",3,"2018-05-30",1,0,1
"E4","E4:CN","E4:CN:M","E4:CN:M:1",7,"2018-05-30",1,0,1
"E4","E4:CN","E4:CN:M","E4:CN:M:1",13,"2018-05-30",3,0,6
"E4","E4:CN","E4:CN:M","E4:CN:M:1",17,"2018-05-30",1,0,1
"E4","E4:CN","E4:CN:M","E4:CN:M:1",23,"2018-05-30",2,0,2
"E4","E4:CN","E4:CN:M","E4:CN:M:1",27,"2018-05-30",2,0,2
"E4","E4:CN","E4:CN:M","E4:CN:M:2",3,"2018-05-30",2,0,2
"E4","E4:CN","E4:CN:M","E4:CN:M:2",7,"2018-05-30",0,2,0
"E4","E4:CN","E4:CN:M","E4:CN:M:2",13,"2018-05-30",2,2,116
"E4","E4:CN","E4:CN:M","E4:CN:M:2",17,"2018-05-30",1,0,1
"E4","E4:CN","E4:CN:M","E4:CN:M:2",23,"2018-05-30",1,0,1
"E4","E4:CN","E4:CN:M","E4:CN:M:2",27,"2018-05-30",2,4,2
"E4","E4:CN","E4:CN:M","E4:CN:M:3",3,"2018-05-30",2,0,21
"E4","E4:CN","E4:CN:M","E4:CN:M:3",7,"2018-05-30",0,0,0
"E4","E4:CN","E4:CN:M","E4:CN:M:3",13,"2018-05-30",2,4,65
"E4","E4:CN","E4:CN:M","E4:CN:M:3",17,"2018-05-30",2,3,15
"E4","E4:CN","E4:CN:M","E4:CN:M:3",23,"2018-05-30",2,7,7
"E4","E4:CN","E4:CN:M","E4:CN:M:3",27,"2018-05-30",3,9,50
"E4","E4:CN","E4:CN:N","E4:CN:N:1",3,"2018-05-30",1,2,1
"E4","E4:CN","E4:CN:N","E4:CN:N:1",7,"2018-05-30",0,0,0
"E4","E4:CN","E4:CN:N","E4:CN:N:1",13,"2018-05-30",1,1,5
"E4","E4:CN","E4:CN:N","E4:CN:N:1",17,"2018-05-30",2,1,3
"E4","E4:CN","E4:CN:N","E4:CN:N:1",23,"2018-05-30",2,0,0
"E4","E4:CN","E4:CN:N","E4:CN:N:1",27,"2018-05-30",2,4,4
"E4","E4:CN","E4:CN:N","E4:CN:N:2",3,"2018-05-30",2,3,45
"E4","E4:CN","E4:CN:N","E4:CN:N:2",7,"2018-05-30",1,0,1
"E4","E4:CN","E4:CN:N","E4:CN:N:2",13,"2018-05-30",1,0,1
"E4","E4:CN","E4:CN:N","E4:CN:N:2",17,"2018-05-30",2,8,4
"E4","E4:CN","E4:CN:N","E4:CN:N:2",23,"2018-05-30",13,8,22
"E4","E4:CN","E4:CN:N","E4:CN:N:2",27,"2018-05-30",1,2,3
"E4","E4:CN","E4:CN:N","E4:CN:N:3",3,"2018-05-30",4,5,4
"E4","E4:CN","E4:CN:N","E4:CN:N:3",7,"2018-05-30",3,3,3
"E4","E4:CN","E4:CN:N","E4:CN:N:3",13,"2018-05-30",1,2,23
"E4","E4:CN","E4:CN:N","E4:CN:N:3",17,"2018-05-30",2,2,2
"E4","E4:CN","E4:CN:N","E4:CN:N:3",23,"2018-05-30",1,1,1
"E4","E4:CN","E4:CN:N","E4:CN:N:3",27,"2018-05-30",1,7,1
"E4","E4:CN","E4:CN:S","E4:CN:S:1",3,"2018-05-30",1,2,1
"E4","E4:CN","E4:CN:S","E4:CN:S:1",7,"2018-05-30",0,0,0
"E4","E4:CN","E4:CN:S","E4:CN:S:1",13,"2018-05-30",2,0,78
"E4","E4:CN","E4:CN:S","E4:CN:S:1",17,"2018-05-30",1,2,3
"E4","E4:CN","E4:CN:S","E4:CN:S:1",23,"2018-05-30",1,3,1
"E4","E4:CN","E4:CN:S","E4:CN:S:1",27,"2018-05-30",2,3,26
"E4","E4:CN","E4:CN:S","E4:CN:S:2",3,"2018-05-30",1,0,1
"E4","E4:CN","E4:CN:S","E4:CN:S:2",7,"2018-05-30",2,2,6
"E4","E4:CN","E4:CN:S","E4:CN:S:2",13,"2018-05-30",1,4,1
"E4","E4:CN","E4:CN:S","E4:CN:S:2",17,"2018-05-30",3,3,3
"E4","E4:CN","E4:CN:S","E4:CN:S:2",23,"2018-05-30",0,0,0
"E4","E4:CN","E4:CN:S","E4:CN:S:2",27,"2018-05-30",1,0,3
"E4","E4:CN","E4:CN:S","E4:CN:S:3",3,"2018-05-30",3,5,67
"E4","E4:CN","E4:CN:S","E4:CN:S:3",7,"2018-05-30",1,3,1
"E4","E4:CN","E4:CN:S","E4:CN:S:3",13,"2018-05-30",2,5,18
"E4","E4:CN","E4:CN:S","E4:CN:S:3",17,"2018-05-30",2,0,2
"E4","E4:CN","E4:CN:S","E4:CN:S:3",23,"2018-05-30",4,9,6
"E4","E4:CN","E4:CN:S","E4:CN:S:3",27,"2018-05-30",3,0,3
"E4","E4:EG","E4:EG:M","E4:EG:M:1",3,"2018-05-30",1,3,3
"E4","E4:EG","E4:EG:M","E4:EG:M:1",7,"2018-05-30",1,0,1
"E4","E4:EG","E4:EG:M","E4:EG:M:1",13,"2018-05-30",0,0,0
"E4","E4:EG","E4:EG:M","E4:EG:M:1",17,"2018-05-30",1,0,1
"E4","E4:EG","E4:EG:M","E4:EG:M:1",23,"2018-05-30",1,0,1
"E4","E4:EG","E4:EG:M","E4:EG:M:1",27,"2018-05-30",0,0,0
"E4","E4:EG","E4:EG:M","E4:EG:M:2",3,"2018-05-30",1,2,23
"E4","E4:EG","E4:EG:M","E4:EG:M:2",7,"2018-05-30",1,0,1
"E4","E4:EG","E4:EG:M","E4:EG:M:2",13,"2018-05-30",0,0,0
"E4","E4:EG","E4:EG:M","E4:EG:M:2",17,"2018-05-30",2,0,6
"E4","E4:EG","E4:EG:M","E4:EG:M:2",23,"2018-05-30",3,1,4
"E4","E4:EG","E4:EG:M","E4:EG:M:2",27,"2018-05-30",1,1,0
"E4","E4:EG","E4:EG:M","E4:EG:M:3",3,"2018-05-30",2,3,2
"E4","E4:EG","E4:EG:M","E4:EG:M:3",7,"2018-05-30",1,4,1
"E4","E4:EG","E4:EG:M","E4:EG:M:3",13,"2018-05-30",1,2,9
"E4","E4:EG","E4:EG:M","E4:EG:M:3",17,"2018-05-30",1,0,0
"E4","E4:EG","E4:EG:M","E4:EG:M:3",23,"2018-05-30",0,0,0
"E4","E4:EG","E4:EG:M","E4:EG:M:3",27,"2018-05-30",2,1,2
"E4","E4:EG","E4:EG:N","E4:EG:N:1",3,"2018-05-30",1,4,24
"E4","E4:EG","E4:EG:N","E4:EG:N:1",7,"2018-05-30",0,3,0
"E4","E4:EG","E4:EG:N","E4:EG:N:1",13,"2018-05-30",1,4,1
"E4","E4:EG","E4:EG:N","E4:EG:N:1",17,"2018-05-30",1,3,1
"E4","E4:EG","E4:EG:N","E4:EG:N:1",23,"2018-05-30",1,3,1
"E4","E4:EG","E4:EG:N","E4:EG:N:1",27,"2018-05-30",1,1,1
"E4","E4:EG","E4:EG:N","E4:EG:N:2",3,"2018-05-30",2,3,3
"E4","E4:EG","E4:EG:N","E4:EG:N:2",7,"2018-05-30",1,2,1
"E4","E4:EG","E4:EG:N","E4:EG:N:2",13,"2018-05-30",1,2,10
"E4","E4:EG","E4:EG:N","E4:EG:N:2",17,"2018-05-30",3,5,15
"E4","E4:EG","E4:EG:N","E4:EG:N:2",23,"2018-05-30",3,0,3
"E4","E4:EG","E4:EG:N","E4:EG:N:2",27,"2018-05-30",2,1,2
"E4","E4:EG","E4:EG:N","E4:EG:N:3",3,"2018-05-30",1,1,1
"E4","E4:EG","E4:EG:N","E4:EG:N:3",7,"2018-05-30",1,2,6
"E4","E4:EG","E4:EG:N","E4:EG:N:3",13,"2018-05-30",5,6,60
"E4","E4:EG","E4:EG:N","E4:EG:N:3",17,"2018-05-30",1,2,2
"E4","E4:EG","E4:EG:N","E4:EG:N:3",23,"2018-05-30",1,0,1
"E4","E4:EG","E4:EG:N","E4:EG:N:3",27,"2018-05-30",1,0,1
"E4","E4:EG","E4:EG:S","E4:EG:S:1",3,"2018-05-30",1,2,1
"E4","E4:EG","E4:EG:S","E4:EG:S:1",7,"2018-05-30",0,0,12
"E4","E4:EG","E4:EG:S","E4:EG:S:1",13,"2018-05-30",3,2,2
"E4","E4:EG","E4:EG:S","E4:EG:S:1",17,"2018-05-30",1,1,7
"E4","E4:EG","E4:EG:S","E4:EG:S:1",23,"2018-05-30",1,2,1
"E4","E4:EG","E4:EG:S","E4:EG:S:1",27,"2018-05-30",2,3,5
"E4","E4:EG","E4:EG:S","E4:EG:S:2",3,"2018-05-30",2,4,16
"E4","E4:EG","E4:EG:S","E4:EG:S:2",7,"2018-05-30",4,1,40
"E4","E4:EG","E4:EG:S","E4:EG:S:2",13,"2018-05-30",3,7,3
"E4","E4:EG","E4:EG:S","E4:EG:S:2",17,"2018-05-30",1,6,35
"E4","E4:EG","E4:EG:S","E4:EG:S:2",23,"2018-05-30",1,1,10
"E4","E4:EG","E4:EG:S","E4:EG:S:2",27,"2018-05-30",0,0,5
"E4","E4:EG","E4:EG:S","E4:EG:S:3",3,"2018-05-30",0,0,0
"E4","E4:EG","E4:EG:S","E4:EG:S:3",7,"2018-05-30",1,2,1
"E4","E4:EG","E4:EG:S","E4:EG:S:3",13,"2018-05-30",3,5,3
"E4","E4:EG","E4:EG:S","E4:EG:S:3",17,"2018-05-30",1,2,2
"E4","E4:EG","E4:EG:S","E4:EG:S:3",23,"2018-05-30",5,2,5
"E4","E4:EG","E4:EG:S","E4:EG:S:3",27,"2018-05-30",0,0,0
"E4","E4:EH","E4:EH:M","E4:EH:M:1",3,"2018-05-31",0,0,195
"E4","E4:EH","E4:EH:M","E4:EH:M:1",7,"2018-05-31",1,0,17
"E4","E4:EH","E4:EH:M","E4:EH:M:1",13,"2018-05-31",2,1,29
"E4","E4:EH","E4:EH:M","E4:EH:M:1",17,"2018-05-31",2,2,12
"E4","E4:EH","E4:EH:M","E4:EH:M:1",23,"2018-05-31",1,3,3
"E4","E4:EH","E4:EH:M","E4:EH:M:1",27,"2018-05-31",1,1,1
"E4","E4:EH","E4:EH:M","E4:EH:M:2",3,"2018-05-31",1,0,1
"E4","E4:EH","E4:EH:M","E4:EH:M:2",7,"2018-05-31",0,0,0
"E4","E4:EH","E4:EH:M","E4:EH:M:2",13,"2018-05-31",3,2,5
"E4","E4:EH","E4:EH:M","E4:EH:M:2",17,"2018-05-31",1,2,1
"E4","E4:EH","E4:EH:M","E4:EH:M:2",23,"2018-05-31",0,0,0
"E4","E4:EH","E4:EH:M","E4:EH:M:2",27,"2018-05-31",0,0,0
"E4","E4:EH","E4:EH:M","E4:EH:M:3",3,"2018-05-31",1,0,4
"E4","E4:EH","E4:EH:M","E4:EH:M:3",7,"2018-05-31",3,1,3
"E4","E4:EH","E4:EH:M","E4:EH:M:3",13,"2018-05-31",1,0,4
"E4","E4:EH","E4:EH:M","E4:EH:M:3",17,"2018-05-31",7,6,8
"E4","E4:EH","E4:EH:M","E4:EH:M:3",23,"2018-05-31",3,4,4
"E4","E4:EH","E4:EH:M","E4:EH:M:3",27,"2018-05-31",1,2,25
"E4","E4:EH","E4:EH:N","E4:EH:N:1",3,"2018-08-30",2,3,3
"E4","E4:EH","E4:EH:N","E4:EH:N:1",7,"2018-08-30",3,5,3
"E4","E4:EH","E4:EH:N","E4:EH:N:1",13,"2018-08-30",2,1,2
"E4","E4:EH","E4:EH:N","E4:EH:N:1",17,"2018-08-30",1,1,1
"E4","E4:EH","E4:EH:N","E4:EH:N:1",23,"2018-08-30",3,3,3
"E4","E4:EH","E4:EH:N","E4:EH:N:1",27,"2018-08-30",1,2,2
"E4","E4:EH","E4:EH:N","E4:EH:N:2",3,"2018-08-30",3,2,25
"E4","E4:EH","E4:EH:N","E4:EH:N:2",7,"2018-08-30",2,0,2
"E4","E4:EH","E4:EH:N","E4:EH:N:2",13,"2018-08-30",0,0,0
"E4","E4:EH","E4:EH:N","E4:EH:N:2",17,"2018-08-30",1,3,15
"E4","E4:EH","E4:EH:N","E4:EH:N:2",23,"2018-08-30",0,0,0
"E4","E4:EH","E4:EH:N","E4:EH:N:2",27,"2018-08-30",4,3,60
"E4","E4:EH","E4:EH:N","E4:EH:N:3",3,"2018-08-30",1,2,1
"E4","E4:EH","E4:EH:N","E4:EH:N:3",7,"2018-08-30",4,2,4
"E4","E4:EH","E4:EH:N","E4:EH:N:3",13,"2018-08-30",2,3,2
"E4","E4:EH","E4:EH:N","E4:EH:N:3",17,"2018-08-30",2,2,12
"E4","E4:EH","E4:EH:N","E4:EH:N:3",23,"2018-08-30",5,4,20
"E4","E4:EH","E4:EH:N","E4:EH:N:3",27,"2018-08-30",2,4,14
"E4","E4:EH","E4:EH:S","E4:EH:S:1",3,"2018-08-30",1,3,15
"E4","E4:EH","E4:EH:S","E4:EH:S:1",7,"2018-08-30",0,2,27
"E4","E4:EH","E4:EH:S","E4:EH:S:1",13,"2018-08-30",2,4,2
"E4","E4:EH","E4:EH:S","E4:EH:S:1",17,"2018-08-30",2,1,2
"E4","E4:EH","E4:EH:S","E4:EH:S:1",23,"2018-08-30",1,0,1
"E4","E4:EH","E4:EH:S","E4:EH:S:1",27,"2018-08-30",1,0,55
"E4","E4:EH","E4:EH:S","E4:EH:S:2",3,"2018-08-30",1,0,1
"E4","E4:EH","E4:EH:S","E4:EH:S:2",7,"2018-08-30",1,0,1
"E4","E4:EH","E4:EH:S","E4:EH:S:2",13,"2018-08-30",2,1,3
"E4","E4:EH","E4:EH:S","E4:EH:S:2",17,"2018-08-30",2,1,3
"E4","E4:EH","E4:EH:S","E4:EH:S:2",23,"2018-08-30",1,1,1
"E4","E4:EH","E4:EH:S","E4:EH:S:2",27,"2018-08-30",1,1,18
"E4","E4:EH","E4:EH:S","E4:EH:S:3",3,"2018-08-30",1,2,1
"E4","E4:EH","E4:EH:S","E4:EH:S:3",7,"2018-08-30",1,1,4
"E4","E4:EH","E4:EH:S","E4:EH:S:3",13,"2018-08-30",4,7,6
"E4","E4:EH","E4:EH:S","E4:EH:S:3",17,"2018-08-30",1,1,1
"E4","E4:EH","E4:EH:S","E4:EH:S:3",23,"2018-08-30",1,0,9
"E4","E4:EH","E4:EH:S","E4:EH:S:3",27,"2018-08-30",2,4,9
"E4","E4:EN","E4:EN:M","E4:EN:M:1",3,"2018-05-31",1,3,7
"E4","E4:EN","E4:EN:M","E4:EN:M:1",7,"2018-05-31",1,1,17
"E4","E4:EN","E4:EN:M","E4:EN:M:1",13,"2018-05-31",3,3,12
"E4","E4:EN","E4:EN:M","E4:EN:M:1",17,"2018-05-31",2,0,4
"E4","E4:EN","E4:EN:M","E4:EN:M:1",23,"2018-05-31",0,0,3
"E4","E4:EN","E4:EN:M","E4:EN:M:1",27,"2018-05-31",1,2,9
"E4","E4:EN","E4:EN:M","E4:EN:M:2",3,"2018-05-31",2,3,2
"E4","E4:EN","E4:EN:M","E4:EN:M:2",7,"2018-05-31",3,3,4
"E4","E4:EN","E4:EN:M","E4:EN:M:2",13,"2018-05-31",4,3,14
"E4","E4:EN","E4:EN:M","E4:EN:M:2",17,"2018-05-31",0,0,1
"E4","E4:EN","E4:EN:M","E4:EN:M:2",23,"2018-05-31",2,0,3
"E4","E4:EN","E4:EN:M","E4:EN:M:2",27,"2018-05-31",7,4,20
"E4","E4:EN","E4:EN:M","E4:EN:M:3",3,"2018-05-31",0,0,31
"E4","E4:EN","E4:EN:M","E4:EN:M:3",7,"2018-05-31",2,3,6
"E4","E4:EN","E4:EN:M","E4:EN:M:3",13,"2018-05-31",3,0,3
"E4","E4:EN","E4:EN:M","E4:EN:M:3",17,"2018-05-31",1,1,5
"E4","E4:EN","E4:EN:M","E4:EN:M:3",23,"2018-05-31",4,1,7
"E4","E4:EN","E4:EN:M","E4:EN:M:3",27,"2018-05-31",3,0,3
"E4","E4:EN","E4:EN:N","E4:EN:N:1",3,"2018-05-31",1,1,1
"E4","E4:EN","E4:EN:N","E4:EN:N:1",7,"2018-05-31",1,1,1
"E4","E4:EN","E4:EN:N","E4:EN:N:1",13,"2018-05-31",2,1,38
"E4","E4:EN","E4:EN:N","E4:EN:N:1",17,"2018-05-31",3,2,3
"E4","E4:EN","E4:EN:N","E4:EN:N:1",23,"2018-05-31",2,0,2
"E4","E4:EN","E4:EN:N","E4:EN:N:1",27,"2018-05-31",5,2,55
"E4","E4:EN","E4:EN:N","E4:EN:N:2",3,"2018-05-31",2,2,30
"E4","E4:EN","E4:EN:N","E4:EN:N:2",7,"2018-05-31",2,1,8
"E4","E4:EN","E4:EN:N","E4:EN:N:2",13,"2018-05-31",3,3,7
"E4","E4:EN","E4:EN:N","E4:EN:N:2",17,"2018-05-31",1,2,9
"E4","E4:EN","E4:EN:N","E4:EN:N:2",23,"2018-05-31",2,1,10
"E4","E4:EN","E4:EN:N","E4:EN:N:2",27,"2018-05-31",1,2,7
"E4","E4:EN","E4:EN:N","E4:EN:N:3",3,"2018-05-31",3,0,3
"E4","E4:EN","E4:EN:N","E4:EN:N:3",7,"2018-05-31",0,0,22
"E4","E4:EN","E4:EN:N","E4:EN:N:3",13,"2018-05-31",0,0,0
"E4","E4:EN","E4:EN:N","E4:EN:N:3",17,"2018-05-31",1,0,1
"E4","E4:EN","E4:EN:N","E4:EN:N:3",23,"2018-05-31",0,0,0
"E4","E4:EN","E4:EN:N","E4:EN:N:3",27,"2018-05-31",0,2,1
"E4","E4:EN","E4:EN:S","E4:EN:S:1",3,"2018-05-31",1,0,3
"E4","E4:EN","E4:EN:S","E4:EN:S:1",7,"2018-05-31",2,1,2
"E4","E4:EN","E4:EN:S","E4:EN:S:1",13,"2018-05-31",2,2,2
"E4","E4:EN","E4:EN:S","E4:EN:S:1",17,"2018-05-31",1,1,1
"E4","E4:EN","E4:EN:S","E4:EN:S:1",23,"2018-05-31",1,2,9
"E4","E4:EN","E4:EN:S","E4:EN:S:1",27,"2018-05-31",1,0,1
"E4","E4:EN","E4:EN:S","E4:EN:S:2",3,"2018-05-31",1,2,1
"E4","E4:EN","E4:EN:S","E4:EN:S:2",7,"2018-05-31",1,2,1
"E4","E4:EN","E4:EN:S","E4:EN:S:2",13,"2018-05-31",1,3,1
"E4","E4:EN","E4:EN:S","E4:EN:S:2",17,"2018-05-31",2,5,2
"E4","E4:EN","E4:EN:S","E4:EN:S:2",23,"2018-05-31",1,0,1
"E4","E4:EN","E4:EN:S","E4:EN:S:2",27,"2018-05-31",5,8,7
"E4","E4:EN","E4:EN:S","E4:EN:S:3",3,"2018-05-31",1,1,1
"E4","E4:EN","E4:EN:S","E4:EN:S:3",7,"2018-05-31",1,0,1
"E4","E4:EN","E4:EN:S","E4:EN:S:3",13,"2018-05-31",2,3,7
"E4","E4:EN","E4:EN:S","E4:EN:S:3",17,"2018-05-31",1,1,1
"E4","E4:EN","E4:EN:S","E4:EN:S:3",23,"2018-05-31",1,0,1
"E4","E4:EN","E4:EN:S","E4:EN:S:3",27,"2018-05-31",1,0,1
"E5","E5:CG","E5:CG:M","E5:CG:M:1",3,"2018-05-25",2,1,2
"E5","E5:CG","E5:CG:M","E5:CG:M:1",7,"2018-05-25",2,1,15
"E5","E5:CG","E5:CG:M","E5:CG:M:1",13,"2018-05-25",4,2,24
"E5","E5:CG","E5:CG:M","E5:CG:M:1",17,"2018-05-25",1,1,2
"E5","E5:CG","E5:CG:M","E5:CG:M:1",23,"2018-05-25",2,1,3
"E5","E5:CG","E5:CG:M","E5:CG:M:1",27,"2018-05-25",4,2,8
"E5","E5:CG","E5:CG:M","E5:CG:M:2",3,"2018-05-25",3,3,3
"E5","E5:CG","E5:CG:M","E5:CG:M:2",7,"2018-05-25",2,3,2
"E5","E5:CG","E5:CG:M","E5:CG:M:2",13,"2018-05-25",2,5,2
"E5","E5:CG","E5:CG:M","E5:CG:M:2",17,"2018-05-25",2,4,2
"E5","E5:CG","E5:CG:M","E5:CG:M:2",23,"2018-05-25",2,2,35
"E5","E5:CG","E5:CG:M","E5:CG:M:2",27,"2018-05-25",3,3,40
"E5","E5:CG","E5:CG:M","E5:CG:M:3",3,"2018-05-25",3,3,6
"E5","E5:CG","E5:CG:M","E5:CG:M:3",7,"2018-05-25",1,0,3
"E5","E5:CG","E5:CG:M","E5:CG:M:3",13,"2018-05-25",1,0,3
"E5","E5:CG","E5:CG:M","E5:CG:M:3",17,"2018-05-25",0,0,3
"E5","E5:CG","E5:CG:M","E5:CG:M:3",23,"2018-05-25",0,0,0
"E5","E5:CG","E5:CG:M","E5:CG:M:3",27,"2018-05-25",0,0,9
"E5","E5:CG","E5:CG:N","E5:CG:N:1",3,"2018-05-25",2,2,2
"E5","E5:CG","E5:CG:N","E5:CG:N:1",7,"2018-05-25",1,1,2
"E5","E5:CG","E5:CG:N","E5:CG:N:1",13,"2018-05-25",1,0,1
"E5","E5:CG","E5:CG:N","E5:CG:N:1",17,"2018-05-25",1,2,2
"E5","E5:CG","E5:CG:N","E5:CG:N:1",23,"2018-05-25",0,1,0
"E5","E5:CG","E5:CG:N","E5:CG:N:1",27,"2018-05-25",1,0,2
"E5","E5:CG","E5:CG:N","E5:CG:N:2",3,"2018-05-25",0,0,0
"E5","E5:CG","E5:CG:N","E5:CG:N:2",7,"2018-05-25",2,2,3
"E5","E5:CG","E5:CG:N","E5:CG:N:2",13,"2018-05-25",3,2,3
"E5","E5:CG","E5:CG:N","E5:CG:N:2",17,"2018-05-25",4,2,5
"E5","E5:CG","E5:CG:N","E5:CG:N:2",23,"2018-05-25",2,1,2
"E5","E5:CG","E5:CG:N","E5:CG:N:2",27,"2018-05-25",1,0,1
"E5","E5:CG","E5:CG:N","E5:CG:N:3",3,"2018-05-25",2,1,2
"E5","E5:CG","E5:CG:N","E5:CG:N:3",7,"2018-05-25",4,3,5
"E5","E5:CG","E5:CG:N","E5:CG:N:3",13,"2018-05-25",1,0,17
"E5","E5:CG","E5:CG:N","E5:CG:N:3",17,"2018-05-25",2,1,14
"E5","E5:CG","E5:CG:N","E5:CG:N:3",23,"2018-05-25",1,6,2
"E5","E5:CG","E5:CG:N","E5:CG:N:3",27,"2018-05-25",0,0,0
"E5","E5:CG","E5:CG:S","E5:CG:S:1",3,"2018-05-25",6,5,6
"E5","E5:CG","E5:CG:S","E5:CG:S:1",7,"2018-05-25",5,5,5
"E5","E5:CG","E5:CG:S","E5:CG:S:1",13,"2018-05-25",0,0,0
"E5","E5:CG","E5:CG:S","E5:CG:S:1",17,"2018-05-25",3,3,3
"E5","E5:CG","E5:CG:S","E5:CG:S:1",23,"2018-05-25",2,0,10
"E5","E5:CG","E5:CG:S","E5:CG:S:1",27,"2018-05-25",2,3,5
"E5","E5:CG","E5:CG:S","E5:CG:S:2",3,"2018-05-25",1,2,1
"E5","E5:CG","E5:CG:S","E5:CG:S:2",7,"2018-05-25",2,3,2
"E5","E5:CG","E5:CG:S","E5:CG:S:2",13,"2018-05-25",4,5,4
"E5","E5:CG","E5:CG:S","E5:CG:S:2",17,"2018-05-25",2,2,2
"E5","E5:CG","E5:CG:S","E5:CG:S:2",23,"2018-05-25",3,8,3
"E5","E5:CG","E5:CG:S","E5:CG:S:2",27,"2018-05-25",2,3,2
"E5","E5:CG","E5:CG:S","E5:CG:S:3",3,"2018-05-25",3,5,3
"E5","E5:CG","E5:CG:S","E5:CG:S:3",7,"2018-05-25",2,2,2
